
Label=v(Vout1) vs T
LabelX=T
LabelY=v(Vout1)
Data Point Count=478
T,v(Vout1)
 1.1026307542839225E-006, 3.0094768783709456E+000
 1.1043141135447460E-006, 3.0094768596256487E+000
 1.1076808320663929E-006, 3.0094768219338066E+000
 1.1144142691096866E-006, 3.0094767508549349E+000
 1.1278811431962742E-006, 3.0094766769840291E+000
 1.1419897490751280E-006, 3.0094767930343007E+000
 1.1591009398326045E-006, 3.0094773259940393E+000
 1.1754682917803567E-006, 3.0094781502438388E+000
 1.1929561992262100E-006, 3.0094788110191093E+000
 1.2091770697543889E-006, 3.0094783692743827E+000
 1.2416188108107468E-006, 3.0094734962979715E+000
 1.3065022929234626E-006, 3.0094763236207074E+000
 1.3831961179436118E-006, 3.0094858575489667E+000
 1.4831961179436119E-006, 3.0094618463879428E+000
 1.5831961179436118E-006, 3.0094936149944544E+000
 1.6010000000000000E-006, 3.0095084843228239E+000
 1.6011000000000000E-006, 3.0095085457117263E+000
 1.6013000000000000E-006, 3.0095086673409139E+000
 1.6017000000000001E-006, 3.0095089035939737E+000
 1.6020000000000001E-006, 3.0095090745295203E+000
 1.6020266000000000E-006, 3.0095090894009351E+000
 1.6020798000000001E-006, 3.0095091190567564E+000
 1.6021862000000000E-006, 3.0095091778441816E+000
 1.6023990000000001E-006, 3.0095092933004812E+000
 1.6028246000000000E-006, 3.0095095155648695E+000
 1.6036757999999999E-006, 3.0095099240992380E+000
 1.6053781999999996E-006, 3.0095105858488185E+000
 1.6087829999999991E-006, 3.0095111960480416E+000
 1.6155925999999982E-006, 3.0095088363460363E+000
 1.6246410192720161E-006, 3.0094963711711196E+000
 1.6335039038932193E-006, 3.0094719378619357E+000
 1.6396030681901079E-006, 3.0094477408337235E+000
 1.6447795524535801E-006, 3.0094229272221829E+000
 1.6490395591363939E-006, 3.0094001976369311E+000
 1.6537362291202092E-006, 3.0093737685723099E+000
 1.6631295690878397E-006, 3.0093237753072022E+000
 1.6819162490231006E-006, 3.0093025857515210E+000
 1.7169178892218339E-006, 3.0097181163662756E+000
 1.7512972222763038E-006, 3.0100614962206875E+000
 1.7977893999193619E-006, 3.0086632986269732E+000
 1.8486117944554657E-006, 3.0086426394108590E+000
 1.9282751378571420E-006, 3.0122038546393686E+000
 2.0282751378571419E-006, 3.0057109798323900E+000
 2.0999999999999998E-006, 3.0114420538971869E+000
 2.1000999999999996E-006, 3.0114742475659595E+000
 2.1002999999999996E-006, 3.0115388575470825E+000
 2.1004328170603492E-006, 3.0115820096618702E+000
 2.1005897760344315E-006, 3.0116332567685666E+000
 2.1009036939825962E-006, 3.0117365619238194E+000
 2.1009999999999999E-006, 3.0117684704730641E+000
 2.1010474100514379E-006, 3.0117842277601499E+000
 2.1011422301543139E-006, 3.0118157909564731E+000
 2.1013318703600655E-006, 3.0118792081380406E+000
 2.1017111507715688E-006, 3.0120071956709444E+000
 2.1024697115945757E-006, 3.0122676990566855E+000
 2.1039868332405892E-006, 3.0128060710398330E+000
 2.1070210765326161E-006, 3.0139450722744927E+000
 2.1130895631166704E-006, 3.0163938359582541E+000
 2.1252265362847785E-006, 3.0210193169555088E+000
 2.1401321091528962E-006, 3.0229703232873320E+000
 2.1627523741157899E-006, 3.0079188031488036E+000
 2.1777174417090669E-006, 2.9841995339573191E+000
 2.1937253858276443E-006, 2.9558873032042881E+000
 2.2105911395564149E-006, 2.9483849385500145E+000
 2.2443226470139561E-006, 3.0814117547643658E+000
 2.2833191976900221E-006, 3.1988681856517749E+000
 2.3200528258098854E-006, 2.7959911153158803E+000
 2.3469637795152579E-006, 2.3674375161717509E+000
 2.3698054991893308E-006, 2.6540977756226241E+000
 2.3880378047252815E-006, 3.5968713357400599E+000
 2.4001101436889399E-006, 4.2724931498328846E+000
 2.4114367366706067E-006, 4.6470743128003633E+000
 2.4207714788950498E-006, 4.7928318109666623E+000
 2.4307290664812774E-006, 4.8197984551440092E+000
 2.4369677321015376E-006, 4.7207123433981861E+000
 2.4426929248183483E-006, 4.4919385604013771E+000
 2.4483483638411047E-006, 4.1350354561928198E+000
 2.4539161764524890E-006, 3.6810556710705229E+000
 2.4598365445080442E-006, 3.1170801952368574E+000
 2.4675278178023681E-006, 2.3229003005860966E+000
 2.4743544382087166E-006, 1.6516309817906554E+000
 2.4813004386434053E-006, 1.0967313225225588E+000
 2.4876654299613148E-006, 7.2479208757818880E-001
 2.4942096560854039E-006, 4.6390372492556936E-001
 2.4993515139373071E-006, 3.2810316684975760E-001
 2.5046749992678013E-006, 2.3423471535152163E-001
 2.5096940956879163E-006, 1.7688285171546028E-001
 2.5151588378966493E-006, 1.4214278745617925E-001
 2.5230758106930586E-006, 1.9040601743235008E-001
 2.5314542318012334E-006, 5.0990388937999742E-001
 2.5397429081793290E-006, 1.2213079853733841E+000
 2.5458110517030672E-006, 1.9898903748367380E+000
 2.5522876055851320E-006, 2.8980206501851185E+000
 2.5572093747165519E-006, 3.5146566693497245E+000
 2.5628607906495213E-006, 4.0521818403747085E+000
 2.5681343136979067E-006, 4.3942749066056219E+000
 2.5730880178251236E-006, 4.6069820278783018E+000
 2.5785602679227168E-006, 4.7580441920547782E+000
 2.5842242765628112E-006, 4.8534181158107295E+000
 2.5914716865350695E-006, 4.9216230741301024E+000
 2.5987859662720121E-006, 4.9554983989235524E+000
 2.6010000000000002E-006, 4.9615053814723540E+000
 2.6011000000000000E-006, 4.9617444492061260E+000
 2.6013000000000000E-006, 4.9622178092615021E+000
 2.6017000000000000E-006, 4.9631364007333518E+000
 2.6019999999999998E-006, 4.9638012919607695E+000
 2.6020398999999997E-006, 4.9638880285387383E+000
 2.6021196999999995E-006, 4.9640608004562994E+000
 2.6022792999999995E-006, 4.9644021755383543E+000
 2.6025984999999995E-006, 4.9650685450096335E+000
 2.6032368999999995E-006, 4.9663380679530791E+000
 2.6045136999999991E-006, 4.9686414920259239E+000
 2.6070672999999983E-006, 4.9724085738888704E+000
 2.6097333983353865E-006, 4.9726946002294889E+000
 2.6129396031899469E-006, 4.9581665052076032E+000
 2.6193520128990677E-006, 4.8301967643109496E+000
 2.6246853333413281E-006, 4.5957946930266189E+000
 2.6301766170671375E-006, 4.2324941498055839E+000
 2.6349945799322153E-006, 3.8315528082106649E+000
 2.6397049795883892E-006, 3.3847677711244017E+000
 2.6427591573578438E-006, 3.0735304484998860E+000
 2.6473472255770977E-006, 2.5870602849030537E+000
 2.6525883798878050E-006, 2.0370325747697602E+000
 2.6585188222956369E-006, 1.4809380298090720E+000
 2.6645053757215613E-006, 1.0291247653571480E+000
 2.6711786657344605E-006, 6.6220268985625008E-001
 2.6774696508484530E-006, 4.2992954387460869E-001
 2.6826444869937452E-006, 3.0328080696187665E-001
 2.6879731443625952E-006, 2.1682629312175769E-001
 2.6928569117432597E-006, 1.6545799923647994E-001
 2.6978920655911286E-006, 1.3548542613347736E-001
 2.7060212774532351E-006, 1.8797769034998846E-001
 2.7145459600599986E-006, 5.2263427454147549E-001
 2.7228280331589440E-006, 1.2471743343607054E+000
 2.7296282013151236E-006, 2.1240915124263640E+000
 2.7367829939994779E-006, 3.1124925778826924E+000
 2.7418786749169313E-006, 3.7049519891799716E+000
 2.7483809273582003E-006, 4.2416207960461225E+000
 2.7543200076615440E-006, 4.5473520490955215E+000
 2.7606017238912081E-006, 4.7411355943905384E+000
 2.7702585421395005E-006, 4.8929459503521731E+000
 2.7792226135487797E-006, 4.9493879254706208E+000
 2.7880214087900246E-006, 4.9719286924788513E+000
 2.7985210631077725E-006, 4.9054989672130489E+000
 2.8050885704157698E-006, 4.7180717879104606E+000
 2.8115371296678969E-006, 4.3556586893767628E+000
 2.8182711300614369E-006, 3.8187398378296034E+000
 2.8247880369959128E-006, 3.1911695084156961E+000
 2.8326221906002957E-006, 2.3699559669159398E+000
 2.8416054166250084E-006, 1.5006622690852340E+000
 2.8497458840075077E-006, 9.0856274986798158E-001
 2.8598875219398490E-006, 4.5388772847607667E-001
 2.8663090903355793E-006, 2.9420152179396175E-001
 2.8726461190184267E-006, 1.9854048947402064E-001
 2.8792326944896762E-006, 1.4227625488514148E-001
 2.8865769006647795E-006, 1.4758023442571158E-001
 2.8947140456845001E-006, 3.5222188003463106E-001
 2.9030061260883294E-006, 9.1860673233212398E-001
 2.9110320320971330E-006, 1.8499343752491155E+000
 2.9183756615461956E-006, 2.8701305411254090E+000
 2.9253597950662040E-006, 3.7098609654825885E+000
 2.9337495032324454E-006, 4.3611188281236313E+000
 2.9427738022353414E-006, 4.7170823971939910E+000
 2.9521043272101254E-006, 4.8794644868842045E+000
 2.9614571711242073E-006, 4.9459255133345366E+000
 2.9710581639561335E-006, 4.9723036000919274E+000
 2.9791313671155073E-006, 4.9516809358553280E+000
 2.9867148287970590E-006, 4.7927773595006720E+000
 2.9936687466827964E-006, 4.4423780237039558E+000
 3.0011646016781837E-006, 3.8625339319929561E+000
 3.0091842799230543E-006, 3.0856834637056094E+000
 3.0175241960875083E-006, 2.2107732550980286E+000
 3.0261987873772421E-006, 1.3965309467692784E+000
 3.0361441558466147E-006, 7.4108957192675873E-001
 3.0454135097197492E-006, 3.9027809900288929E-001
 3.0522097395887112E-006, 2.4865537135268459E-001
 3.0588868690796272E-006, 1.6833030513766498E-001
 3.0653299395487274E-006, 1.3253327564129391E-001
 3.0753957700561641E-006, 2.6114400064931459E-001
 3.0847598653312870E-006, 7.8304383105599840E-001
 3.0951384044755249E-006, 1.9521293344978397E+000
 3.1000000000000000E-006, 2.6460338085592117E+000
 3.1001000000000002E-006, 2.6604144677958974E+000
 3.1003000000000002E-006, 2.6891203577607574E+000
 3.1004484924240524E-006, 2.7103639126351986E+000
 3.1006435714955174E-006, 2.7381758865871895E+000
 3.1010000000000000E-006, 2.7886849864194274E+000
 3.1010390158142932E-006, 2.7941865515942110E+000
 3.1011170474428792E-006, 2.8051787465393541E+000
 3.1012731107000511E-006, 2.8270992430243003E+000
 3.1015852372143953E-006, 2.8706725552117955E+000
 3.1022094902430832E-006, 2.9566583336205703E+000
 3.1034579963004596E-006, 3.1233538637467899E+000
 3.1059550084152124E-006, 3.4318978905392350E+000
 3.1093362863567128E-006, 3.7910372755753845E+000
 3.1125614988288784E-006, 4.0693499528843686E+000
 3.1160630831307808E-006, 4.3066841392056245E+000
 3.1230662517345854E-006, 4.6257157755543732E+000
 3.1311813497904166E-006, 4.8204454694383010E+000
 3.1399523460891593E-006, 4.9176547956160723E+000
 3.1485503893448006E-006, 4.9582693834826683E+000
 3.1575101504269110E-006, 4.9747118182769219E+000
 3.1668749288445103E-006, 4.8789427082900056E+000
 3.1737896512555107E-006, 4.6236020154783830E+000
 3.1801807493228504E-006, 4.2101703213714767E+000
 3.1867107062926448E-006, 3.6512747275150406E+000
 3.1962341433920249E-006, 2.6865040306722996E+000
 3.2057027944043213E-006, 1.7272176226773956E+000
 3.2149608489715527E-006, 9.9578933666014513E-001
 3.2223007713236119E-006, 6.1031906408998926E-001
 3.2296727126032241E-006, 3.6726824479550568E-001
 3.2363831884268242E-006, 2.3654241272700077E-001
 3.2430772947837604E-006, 1.6160156727148947E-001
 3.2491043004063881E-006, 1.3269193869778811E-001
 3.2569601414245685E-006, 2.0809783401079202E-001
 3.2662203055992542E-006, 6.4105942626724555E-001
 3.2746097709728690E-006, 1.4646934805116385E+000
 3.2847492882478805E-006, 2.8116038331626143E+000
 3.2925816044059488E-006, 3.7527334665198411E+000
 3.3001887328543331E-006, 4.3407268624758881E+000
 3.3099139736568021E-006, 4.7277368388094985E+000
 3.3215033237387442E-006, 4.9083273639902618E+000
 3.3334407044638479E-006, 4.9661587071929505E+000
 3.3486976366268981E-006, 4.8956031970210692E+000
 3.3554629131121255E-006, 4.7181861000550258E+000
 3.3635041419293202E-006, 4.2566311194854558E+000
 3.3716083163481493E-006, 3.5679097800326565E+000
 3.3813505367865735E-006, 2.5722730317220410E+000
 3.3921123435660667E-006, 1.5192460641023806E+000
 3.4021312584818839E-006, 8.1315306876057225E-001
 3.4137347796943075E-006, 3.6222369285180728E-001
 3.4251942927199432E-006, 1.7147348879050020E-001
 3.4368236327877661E-006, 1.4991231352331741E-001
 3.4483641348641655E-006, 5.2090057764338105E-001
 3.4588233019078829E-006, 1.4680425277675508E+000
 3.4719571588723383E-006, 3.1397643854358765E+000
 3.4852299618452002E-006, 4.3669907982122140E+000
 3.4954608747043939E-006, 4.7530205819659770E+000
 3.5061174060110513E-006, 4.9079243018544707E+000
 3.5186560730045567E-006, 4.9679912414778702E+000
 3.5320003853208212E-006, 4.9229648785281430E+000
 3.5447678348518080E-006, 4.4735960442047560E+000
 3.5548328435723504E-006, 3.6861556870961545E+000
 3.5655463166286919E-006, 2.5995176274095089E+000
 3.5755333152249484E-006, 1.6048161152728113E+000
 3.5860159114726709E-006, 8.4107440771445896E-001
 3.5975094418088526E-006, 3.7836779653332342E-001
 3.6009999999999999E-006, 3.0020089550542883E-001
 3.6011000000000001E-006, 2.9827035230530602E-001
 3.6013000000000001E-006, 2.9443943187379445E-001
 3.6017000000000002E-006, 2.8695540051512836E-001
 3.6020000000000000E-006, 2.8149550693486075E-001
 3.6020531999999998E-006, 2.8054276613019719E-001
 3.6021595999999996E-006, 2.7864534263354035E-001
 3.6023723999999994E-006, 2.7489823990429052E-001
 3.6027979999999991E-006, 2.6759187698714682E-001
 3.6036491999999982E-006, 2.5370407965417530E-001
 3.6053515999999962E-006, 2.2862712165232787E-001
 3.6087563999999923E-006, 1.8781007466657562E-001
 3.6155659999999848E-006, 1.3737477317698196E-001
 3.6240685680462002E-006, 1.8143701925444541E-001
 3.6335449775892355E-006, 5.5899401872786147E-001
 3.6399472546572414E-006, 1.1020151922991692E+000
 3.6458861203069785E-006, 1.8192045294589896E+000
 3.6501637343493945E-006, 2.4241032759926999E+000
 3.6549302171701547E-006, 3.0866358234342401E+000
 3.6596393523483449E-006, 3.6438843578375866E+000
 3.6666200914107694E-006, 4.2340414059488110E+000
 3.6720750583048225E-006, 4.5221170065994682E+000
 3.6778325161008990E-006, 4.7128720355636684E+000
 3.6871539377129389E-006, 4.8774993323401876E+000
 3.6957551042297344E-006, 4.9411370033385928E+000
 3.7050247996979382E-006, 4.9696002115123248E+000
 3.7154262444881145E-006, 4.9300353339648550E+000
 3.7230837349458644E-006, 4.7375821927379889E+000
 3.7311417581377676E-006, 4.2752525797901404E+000
 3.7397313544199657E-006, 3.5413857638419408E+000
 3.7494912944061441E-006, 2.5388639531051833E+000
 3.7606136428907815E-006, 1.4620738730149410E+000
 3.7710860504809468E-006, 7.5359832668484839E-001
 3.7829147537786209E-006, 3.2904648727688368E-001
 3.7952847203164409E-006, 1.4951087160178594E-001
 3.8072544458094092E-006, 1.8560882099676268E-001
 3.8180127179666213E-006, 6.3587969898667840E-001
 3.8286231660055392E-006, 1.7155408485806403E+000
 3.8413526506141414E-006, 3.3438650170937789E+000
 3.8486625711573448E-006, 4.0717669997314410E+000
 3.8566633295608113E-006, 4.5385178607849204E+000
 3.8646159296980330E-006, 4.7750346082499862E+000
 3.8756993700604240E-006, 4.9191813876770532E+000
 3.8862780535628655E-006, 4.9650529108624122E+000
 3.8995238194746381E-006, 4.9224574317422443E+000
 3.9091749173865343E-006, 4.6445001934132071E+000
 3.9192811703391791E-006, 3.9603645409514350E+000
 3.9303483236725394E-006, 2.8890673984802957E+000
 3.9399691896877885E-006, 1.8957518814147440E+000
 3.9502573019564409E-006, 1.0445329666459584E+000
 3.9608266793106266E-006, 5.1141742284755065E-001
 3.9712730174039892E-006, 2.4936075376699829E-001
 3.9811674235952585E-006, 1.4131831729598604E-001
 3.9924951323745055E-006, 2.0594789447761855E-001
 4.0082550214808466E-006, 1.1744125727115886E+000
 4.0231399592316901E-006, 2.9935080400092429E+000
 4.0333921673928694E-006, 4.0859446995311570E+000
 4.0431396028019172E-006, 4.6168714907519002E+000
 4.0539524726956970E-006, 4.8608194416378234E+000
 4.0661204870937591E-006, 4.9534561797211270E+000
 4.0776361653293225E-006, 4.9777970130565423E+000
 4.0916947525878304E-006, 4.7110622349380549E+000
 4.0999999999999997E-006, 4.2433189800454763E+000
 4.1000999999999999E-006, 4.2359185889109181E+000
 4.1003000000000004E-006, 4.2210475056041581E+000
 4.1004756986055757E-006, 4.2078731773991374E+000
 4.1006942386727407E-006, 4.1913443652037854E+000
 4.1010000000000002E-006, 4.1679579712585255E+000
 4.1010437080134330E-006, 4.1645876041293644E+000
 4.1011311240402987E-006, 4.1578340215282727E+000
 4.1013059560940308E-006, 4.1442540050792482E+000
 4.1016556202014952E-006, 4.1168062952423226E+000
 4.1023549484164229E-006, 4.0607888860786154E+000
 4.1037536048462785E-006, 3.9444979176337465E+000
 4.1065509177059905E-006, 3.6966250120160109E+000
 4.1121455434254144E-006, 3.1523432691881137E+000
 4.1196505170391343E-006, 2.3672259917376213E+000
 4.1280037550012082E-006, 1.5526553976649244E+000
 4.1415264198822393E-006, 6.5712763938035512E-001
 4.1537230486045862E-006, 2.7873928895447586E-001
 4.1642609374387090E-006, 1.4695050377299115E-001
 4.1753305731461914E-006, 1.7214368930042165E-001
 4.1858220064267896E-006, 5.7625917376654068E-001
 4.1970327040686442E-006, 1.6823432999042367E+000
 4.2102300761741705E-006, 3.3592417892311666E+000
 4.2206407990877790E-006, 4.3002068164309266E+000
 4.2316554163931924E-006, 4.7471283039232421E+000
 4.2418915242121641E-006, 4.9015021792020015E+000
 4.2557505364297796E-006, 4.9705042721556847E+000
 4.2715900997123002E-006, 4.8503821779628398E+000
 4.2875387336263011E-006, 4.0529131150795683E+000
 4.3026064407242824E-006, 2.5869524915725890E+000
 4.3157318412897808E-006, 1.3368985858685383E+000
 4.3297024938988102E-006, 5.2742465291593632E-001
 4.3439515864251993E-006, 1.9327159011910605E-001
 4.3536609822323077E-006, 1.2394563048869334E-001
 4.3644840733303653E-006, 2.6153304192831384E-001
 4.3772342111377080E-006, 1.1043107671585559E+000
 4.3901994502690509E-006, 2.7210264801426138E+000
 4.4028043037975701E-006, 4.1009028243395118E+000
 4.4131786803903392E-006, 4.6467615795207644E+000
 4.4242228214193317E-006, 4.8748450842058260E+000
 4.4366022827519082E-006, 4.9584673932614018E+000
 4.4490654915249569E-006, 4.9720002220369999E+000
 4.4641128852926306E-006, 4.5713806522300677E+000
 4.4745649652531097E-006, 3.8235628944067699E+000
 4.4861205197634229E-006, 2.6760601279621588E+000
 4.4976627039605964E-006, 1.5397192113868567E+000
 4.5098974261742148E-006, 7.0988214945525940E-001
 4.5241168509968074E-006, 2.5761751912618969E-001
 4.5351232450115115E-006, 1.3571348957642859E-001
 4.5468039020326076E-006, 2.1668791480475125E-001
 4.5588180447371212E-006, 8.6317688603346632E-001
 4.5715588992022889E-006, 2.3681017665998896E+000
 4.5850954761323993E-006, 3.9479489622808255E+000
 4.5957356025468979E-006, 4.5914539819339888E+000
 4.6009999999999997E-006, 4.7439920863522866E+000
 4.6010999999999999E-006, 4.7462143459168713E+000
 4.6013000000000003E-006, 4.7506195672304097E+000
 4.6017000000000003E-006, 4.7592012699500561E+000
 4.6020000000000002E-006, 4.7654415349592618E+000
 4.6020665000000004E-006, 4.7667986125667889E+000
 4.6021995000000000E-006, 4.7694966914823311E+000
 4.6024655000000002E-006, 4.7747986912273168E+000
 4.6029974999999996E-006, 4.7850361738036531E+000
 4.6040614999999985E-006, 4.8041224872365573E+000
 4.6061894999999971E-006, 4.8373051839762820E+000
 4.6104454999999943E-006, 4.8874658642212125E+000
 4.6189574999999879E-006, 4.9449669688354048E+000
 4.6274781383385000E-006, 4.9693138800817067E+000
 4.6352871072506568E-006, 4.9563932969664517E+000
 4.6411348997090640E-006, 4.8690447547422533E+000
 4.6447003856533392E-006, 4.7505126950449101E+000
 4.6491226767581476E-006, 4.5254936482944288E+000
 4.6550840806757201E-006, 4.1034149266030076E+000
 4.6670068885108650E-006, 2.9844751893556274E+000
 4.6784965552537258E-006, 1.8141079708973924E+000
 4.6902876635401890E-006, 8.9657499131087415E-001
 4.7056330814620890E-006, 3.0122346384042292E-001
 4.7168773554643644E-006, 1.5043493408520400E-001
 4.7302477397205122E-006, 2.1893052550459469E-001
 4.7433732460365079E-006, 9.3261969105950793E-001
 4.7570114749000558E-006, 2.5614538258664137E+000
 4.7736210019097834E-006, 4.2810387899062148E+000
 4.7834951073517001E-006, 4.7080752476664163E+000
 4.7946248214402072E-006, 4.8972558920725273E+000
 4.8101870011399543E-006, 4.9750521218449846E+000
 4.8257492388076479E-006, 4.8260968906116180E+000
 4.8427268359370754E-006, 3.8944791082046963E+000
 4.8586681597575151E-006, 2.3063485926315215E+000
 4.8751895643784926E-006, 9.1644525682512923E-001
 4.8929557310441381E-006, 2.5065432927140985E-001
 4.9057415777831419E-006, 1.2430451481642567E-001
 4.9187589539390494E-006, 3.1441241648128027E-001
 4.9340995706329113E-006, 1.5169642226203814E+000
 4.9523178695177458E-006, 3.6362806446682305E+000
 4.9655837501208403E-006, 4.5841998502526442E+000
 4.9812210303957246E-006, 4.9174659234264633E+000
 5.0000000000000004E-006, 4.9866637299016814E+000
